Customer ID,Quantity,SalesAmount,SalesAmountDecile,SalesAmountBanded,Number_Invoices,Number_Invoices Dates,InvoiceDatemin,InvoiceDatemax
12605.0,921,1217.9499999999991,4,"1,001-5,000",5,5,2010-09-07 14:21:00,2010-12-09 15:41:00
12606.0,1,21.0,10,0-500,1,1,2010-01-26 16:23:00,2010-01-26 16:23:00
12607.0,0,3.339550858072471e-13,10,0-500,2,2,2011-10-10 16:06:00,2011-10-12 16:17:00
12608.0,323,415.78999999999996,7,0-500,1,1,2010-10-31 10:49:00,2010-10-31 10:49:00
12609.0,1418,3087.2600000000007,2,"1,001-5,000",9,9,2010-04-01 08:43:00,2011-09-22 16:34:00
12610.0,1028,2057.9900000000007,3,"1,001-5,000",7,7,2011-08-05 13:52:00,2011-11-17 09:34:00
12611.0,846,1193.32,4,"1,001-5,000",1,1,2011-10-18 13:12:00,2011-10-18 13:12:00
12612.0,251,643.5900000000001,6,501-1000,2,2,2011-09-26 15:35:00,2011-10-13 12:12:00
12613.0,3140,5240.709999999999,1,"5,000-10,000",12,12,2010-01-15 12:22:00,2011-11-08 13:30:00
12614.0,76,315.59999999999997,8,0-500,1,1,2011-03-07 10:22:00,2011-03-07 10:22:00
12615.0,3296,5570.83,1,"5,000-10,000",10,10,2010-03-18 14:09:00,2011-12-07 15:02:00
12616.0,481,1045.35,5,"1,001-5,000",7,7,2010-11-16 11:38:00,2011-09-15 17:02:00
12617.0,213,355.5300000000002,8,0-500,1,1,2011-11-10 14:39:00,2011-11-10 14:39:00
12618.0,96,177.31,9,0-500,1,1,2011-11-18 11:10:00,2011-11-18 11:10:00
12619.0,3494,3354.95,2,"1,001-5,000",14,14,2010-05-28 12:52:00,2011-11-23 14:52:00
12620.0,1181,1339.4099999999999,4,"1,001-5,000",3,3,2011-05-19 12:10:00,2011-11-25 10:20:00
12621.0,13875,24579.31000000001,1,"20,000-50,000",44,44,2010-02-09 12:01:00,2011-12-08 11:25:00
12622.0,69,180.09999999999997,9,0-500,1,1,2011-04-21 16:39:00,2011-04-21 16:39:00
12623.0,1966,3639.84,2,"1,001-5,000",9,9,2010-01-12 11:45:00,2011-03-08 13:50:00
12624.0,355,641.1300000000001,6,501-1000,2,2,2011-06-15 12:34:00,2011-08-25 15:04:00
12625.0,3274,5095.379999999998,2,"5,000-10,000",5,5,2010-04-22 11:33:00,2011-05-12 09:54:00
12626.0,3350,6388.3499999999985,1,"5,000-10,000",13,13,2011-01-17 11:01:00,2011-11-16 16:06:00
12627.0,2752,4478.53,2,"1,001-5,000",7,7,2011-07-22 13:59:00,2011-11-29 12:07:00
12628.0,445,769.6099999999998,6,501-1000,4,4,2011-10-06 09:28:00,2011-12-05 13:15:00
12629.0,722,1558.2199999999998,4,"1,001-5,000",2,2,2010-10-12 16:40:00,2010-11-19 09:18:00
12630.0,548,1270.8799999999999,4,"1,001-5,000",2,2,2011-10-27 10:41:00,2011-11-30 10:48:00
12631.0,1593,3452.2699999999995,2,"1,001-5,000",7,8,2010-01-15 14:50:00,2011-10-13 13:53:00
12632.0,668,738.8799999999999,6,501-1000,4,4,2010-05-24 09:07:00,2010-07-07 09:39:00
12633.0,3207,5595.210000000003,1,"5,000-10,000",10,10,2010-07-02 11:44:00,2011-10-12 11:40:00
12634.0,337,490.0,7,0-500,2,2,2010-06-09 15:41:00,2010-06-22 10:05:00
12635.0,1949,2930.4100000000017,2,"1,001-5,000",4,4,2010-09-09 10:50:00,2011-09-11 11:04:00
12637.0,4272,8271.660000000007,1,"5,000-10,000",14,15,2010-06-14 13:36:00,2011-10-03 13:46:00
12638.0,663,921.4900000000001,5,501-1000,2,2,2010-03-10 10:30:00,2011-11-06 13:11:00
12639.0,631,1312.37,4,"1,001-5,000",3,3,2010-03-22 09:05:00,2011-04-15 12:48:00
12640.0,311,1174.58,5,"1,001-5,000",3,3,2011-09-19 12:01:00,2011-11-16 11:52:00
12641.0,72,185.9,9,0-500,1,1,2011-08-16 13:26:00,2011-08-16 13:26:00
12642.0,552,1013.26,5,"1,001-5,000",3,3,2011-08-24 09:23:00,2011-11-14 15:03:00
12643.0,4477,7880.899999999998,1,"5,000-10,000",14,14,2010-04-07 14:16:00,2011-08-03 12:56:00
12644.0,1001,1815.540000000001,3,"1,001-5,000",6,6,2010-01-14 13:02:00,2011-08-02 10:33:00
12645.0,2089,3499.1000000000017,2,"1,001-5,000",10,11,2010-02-09 10:49:00,2011-11-06 12:38:00
12646.0,897,1346.9700000000003,4,"1,001-5,000",2,2,2011-10-21 12:52:00,2011-12-05 10:14:00
12647.0,6813,17682.789999999997,1,"10,000-20,000",45,44,2010-01-13 15:06:00,2011-11-17 12:56:00
12648.0,514,1097.0,5,"1,001-5,000",5,5,2010-01-07 18:38:00,2011-07-08 11:55:00
12649.0,1930,2238.7,3,"1,001-5,000",10,10,2010-01-12 17:24:00,2011-08-24 14:41:00
12650.0,254,314.44,8,0-500,1,1,2011-12-06 16:34:00,2011-12-06 16:34:00
12651.0,262,365.3,8,0-500,5,5,2010-08-31 15:21:00,2011-01-09 12:46:00
12652.0,533,1011.5799999999999,5,"1,001-5,000",3,3,2010-10-01 15:16:00,2011-01-21 17:01:00
12653.0,1681,4160.83,2,"1,001-5,000",3,3,2010-07-01 09:56:00,2011-07-14 10:41:00
12654.0,264,601.98,6,501-1000,5,5,2011-02-17 13:16:00,2011-11-29 10:10:00
12655.0,80,261.35,9,0-500,1,1,2010-10-12 09:17:00,2010-10-12 09:17:00
12656.0,2841,6320.7800000000025,1,"5,000-10,000",12,12,2010-05-26 09:00:00,2011-11-22 13:42:00
12657.0,654,1152.06,5,"1,001-5,000",5,5,2011-09-22 11:40:00,2011-11-28 15:47:00
12658.0,320,686.0500000000001,6,501-1000,1,1,2011-11-21 10:22:00,2011-11-21 10:22:00
12659.0,105,91.68,10,0-500,1,1,2011-11-10 11:53:00,2011-11-10 11:53:00
12660.0,127,245.10000000000002,9,0-500,1,1,2011-11-28 13:26:00,2011-11-28 13:26:00
12661.0,216,162.00000000000003,9,0-500,1,1,2010-09-29 16:46:00,2010-09-29 16:46:00
12662.0,3560,6949.170000000008,1,"5,000-10,000",22,22,2010-04-01 09:50:00,2011-12-09 11:59:00
12663.0,169,204.0,9,0-500,3,3,2010-02-09 14:28:00,2010-03-25 09:40:00
12664.0,1360,5502.959999999999,1,"5,000-10,000",11,11,2010-07-13 13:28:00,2011-12-01 17:07:00
12665.0,157,301.45,8,0-500,5,5,2010-02-08 15:11:00,2011-01-19 08:34:00
12666.0,314,1020.98,5,"1,001-5,000",2,2,2010-11-10 16:40:00,2010-12-15 14:42:00
12667.0,395,620.13,6,501-1000,1,1,2011-10-12 17:00:00,2011-10-12 17:00:00
12668.0,5037,11380.70999999999,1,"10,000-20,000",12,13,2010-01-31 15:45:00,2011-12-02 15:10:00
12669.0,1114,1607.7300000000002,4,"1,001-5,000",4,4,2011-03-28 10:15:00,2011-07-12 09:54:00
12670.0,1621,3750.39,2,"1,001-5,000",8,8,2010-02-11 10:13:00,2011-11-29 15:23:00
12671.0,1460,2622.481000000001,3,"1,001-5,000",1,1,2010-04-12 16:30:00,2010-04-12 16:30:00
12672.0,131,410.5,7,0-500,3,3,2010-04-23 09:57:00,2011-01-14 09:20:00
12673.0,700,1230.0200000000002,4,"1,001-5,000",3,3,2010-11-03 10:46:00,2011-12-04 13:55:00
12674.0,1102,1919.3100000000002,3,"1,001-5,000",7,7,2011-05-16 09:10:00,2011-11-28 12:22:00
12675.0,335,934.8000000000002,5,501-1000,4,4,2010-05-10 16:44:00,2010-06-04 09:49:00
12676.0,1865,2773.09,3,"1,001-5,000",12,12,2010-08-13 13:29:00,2011-11-15 12:25:00
12677.0,176,395.1,7,0-500,2,2,2010-02-11 13:55:00,2010-06-02 14:30:00
12678.0,22233,33851.12999999998,1,"20,000-50,000",23,23,2010-01-07 16:46:00,2011-10-28 13:04:00
12679.0,530,1058.67,5,"1,001-5,000",9,9,2011-03-01 12:26:00,2011-10-18 13:43:00
12680.0,444,880.81,5,501-1000,4,4,2011-08-18 15:44:00,2011-12-09 12:50:00
12681.0,16850,29537.22,1,"20,000-50,000",55,55,2010-01-08 13:19:00,2011-11-25 11:35:00
12682.0,10594,22872.859999999957,1,"20,000-50,000",50,50,2010-01-13 10:43:00,2011-12-06 10:00:00
12683.0,6677,11185.239999999994,1,"10,000-20,000",25,25,2010-02-09 11:11:00,2011-12-05 16:31:00
12684.0,1985,2283.6299999999997,3,"1,001-5,000",7,7,2011-05-10 12:55:00,2011-12-02 09:53:00
12685.0,1523,2863.0800000000004,2,"1,001-5,000",6,6,2011-09-07 10:28:00,2011-11-11 13:46:00
12686.0,214,178.28,9,0-500,1,1,2010-12-03 09:51:00,2010-12-03 09:51:00
12687.0,1403,2138.9100000000003,3,"1,001-5,000",2,2,2010-08-16 12:10:00,2010-08-16 12:12:00
12688.0,3028,4873.810000000005,2,"1,001-5,000",1,1,2011-08-18 08:49:00,2011-08-18 08:49:00
12689.0,628,1247.61,4,"1,001-5,000",2,2,2011-08-04 10:04:00,2011-11-14 08:31:00
12690.0,106,389.00999999999993,8,0-500,1,1,2011-05-18 09:09:00,2011-05-18 09:09:00
12691.0,445,1170.4,5,"1,001-5,000",7,7,2010-10-15 12:00:00,2011-11-11 16:49:00
12692.0,36,110.95,10,0-500,1,1,2010-03-12 14:02:00,2010-03-12 14:02:00
12693.0,524,1640.4199999999998,4,"1,001-5,000",11,11,2010-07-05 13:56:00,2011-08-11 09:16:00
12694.0,1353,1839.4500000000012,3,"1,001-5,000",4,4,2010-10-14 19:39:00,2011-09-30 13:06:00
12695.0,454,1407.12,4,"1,001-5,000",7,7,2010-02-12 13:22:00,2011-12-02 13:22:00
12696.0,563,801.15,6,501-1000,3,3,2010-01-26 16:39:00,2010-10-01 10:43:00
12697.0,499,939.02,5,501-1000,5,5,2011-06-23 15:44:00,2011-11-18 16:17:00
12698.0,111,339.75000000000006,8,0-500,1,1,2010-04-28 15:51:00,2010-04-28 15:51:00
12699.0,373,638.1100000000001,6,501-1000,1,1,2010-10-18 12:07:00,2010-10-18 12:07:00
12700.0,2963,4867.990000000006,2,"1,001-5,000",6,6,2011-05-08 16:10:00,2011-12-02 10:49:00
12701.0,1727,2446.4100000000003,3,"1,001-5,000",6,6,2010-03-16 13:23:00,2011-09-21 10:47:00
12702.0,53,219.0,9,0-500,1,1,2011-11-20 10:36:00,2011-11-20 10:36:00
12703.0,539,892.1799999999998,5,501-1000,7,7,2010-01-24 12:05:00,2011-10-06 19:23:00
12704.0,1003,2220.84,3,"1,001-5,000",10,10,2011-06-23 10:20:00,2011-12-02 13:15:00
12705.0,7118,11595.499999999985,1,"10,000-20,000",21,21,2010-06-24 09:51:00,2011-11-24 13:17:00
12706.0,-1,-91.89,10,Under Zero,1,1,2010-01-26 16:25:00,2010-01-26 16:25:00
12707.0,256,603.42,6,501-1000,1,1,2011-02-21 08:38:00,2011-02-21 08:38:00
12708.0,2374,4912.6900000000005,2,"1,001-5,000",29,29,2010-01-22 12:24:00,2011-11-10 09:52:00
12709.0,13366,28654.30000000002,1,"20,000-50,000",52,52,2010-01-04 13:30:00,2011-12-06 16:42:00
12710.0,849,1130.5700000000006,5,"1,001-5,000",4,4,2011-05-22 14:05:00,2011-09-04 12:00:00
12711.0,770,1339.0499999999993,4,"1,001-5,000",2,2,2010-02-01 11:30:00,2010-04-07 11:59:00
12712.0,2105,6645.859999999998,1,"5,000-10,000",27,27,2010-01-14 17:21:00,2011-11-17 09:15:00
12713.0,508,848.5499999999998,5,501-1000,1,1,2011-12-09 12:16:00,2011-12-09 12:16:00
12714.0,8536,13411.060000000016,1,"10,000-20,000",11,11,2010-01-08 16:29:00,2011-11-30 15:43:00
12715.0,197,353.85999999999996,8,0-500,1,1,2011-08-25 15:22:00,2011-08-25 15:22:00
12716.0,708,1053.4899999999996,5,"1,001-5,000",2,2,2011-07-29 13:28:00,2011-12-06 08:55:00
12717.0,599,1258.9100000000003,4,"1,001-5,000",4,4,2010-04-28 14:34:00,2011-07-11 14:51:00
12718.0,203,238.25000000000003,9,0-500,1,1,2011-09-29 16:38:00,2011-09-29 16:38:00
12719.0,361,608.0999999999999,6,501-1000,3,3,2011-10-05 14:50:00,2011-12-04 13:45:00
12720.0,6240,8047.879999999995,1,"5,000-10,000",41,41,2010-07-21 09:46:00,2011-12-07 08:03:00
12721.0,2631,3906.6799999999994,2,"1,001-5,000",10,10,2010-08-25 11:07:00,2011-11-08 12:13:00
12722.0,560,904.33,5,501-1000,6,6,2011-07-12 11:55:00,2011-09-15 14:50:00
12723.0,434,725.0699999999998,6,501-1000,5,5,2011-10-05 15:52:00,2011-12-06 10:19:00
12724.0,1379,2317.5200000000004,3,"1,001-5,000",7,7,2010-06-22 14:00:00,2011-12-04 16:02:00
12725.0,1306,2694.56,3,"1,001-5,000",4,4,2010-05-04 13:59:00,2010-12-03 15:45:00
12726.0,4618,4014.5999999999985,2,"1,001-5,000",11,11,2010-03-25 16:25:00,2011-11-11 13:35:00
12727.0,2819,5646.53,1,"5,000-10,000",12,12,2010-02-23 09:54:00,2011-11-29 11:46:00
12728.0,543,1070.1699999999998,5,"1,001-5,000",5,5,2010-11-21 11:34:00,2011-09-29 15:31:00
12729.0,233,453.0100000000001,7,0-500,1,1,2011-08-18 11:40:00,2011-08-18 11:40:00
12730.0,234,829.2500000000001,6,501-1000,1,1,2010-07-06 12:19:00,2010-07-06 12:19:00
12731.0,11570,25673.210000000036,1,"20,000-50,000",19,19,2010-03-02 09:23:00,2011-11-16 11:59:00
12732.0,111,236.2600000000001,9,0-500,1,1,2011-06-13 11:33:00,2011-06-13 11:33:00
12733.0,885,2326.82,3,"1,001-5,000",6,6,2010-01-19 13:23:00,2011-04-19 16:19:00
12734.0,265,639.6499999999999,6,501-1000,3,3,2010-11-12 13:26:00,2010-12-22 12:47:00
12735.0,368,779.5699999999998,6,501-1000,2,2,2011-01-06 14:26:00,2011-01-28 13:37:00
12736.0,173,234.00000000000003,9,0-500,1,1,2011-01-11 07:57:00,2011-01-11 07:57:00
12737.0,2,3710.5,2,"1,001-5,000",2,2,2010-07-29 12:27:00,2010-07-29 12:29:00
12738.0,296,310.69999999999993,8,0-500,1,1,2010-12-02 18:27:00,2010-12-02 18:27:00
12739.0,951,2726.7300000000005,3,"1,001-5,000",4,4,2010-11-10 14:27:00,2011-09-22 13:00:00
12740.0,342,427.5999999999999,7,0-500,1,1,2011-10-07 10:44:00,2011-10-07 10:44:00
12741.0,214,406.07000000000005,7,0-500,2,2,2010-06-24 16:24:00,2010-06-28 14:36:00
12742.0,1349,1185.02,4,"1,001-5,000",2,2,2010-03-24 12:43:00,2010-04-19 11:10:00
12743.0,319,546.4299999999997,7,501-1000,2,2,2011-07-28 16:06:00,2011-07-28 16:21:00
12744.0,6987,13158.159999999996,1,"10,000-20,000",14,14,2010-04-27 16:19:00,2011-10-19 11:18:00
12745.0,468,925.4100000000002,5,501-1000,3,3,2010-01-26 16:22:00,2010-08-10 10:14:00
12746.0,93,242.74999999999997,9,0-500,2,2,2010-06-17 10:41:00,2010-06-30 08:19:00
12747.0,2533,8164.390000000003,1,"5,000-10,000",28,28,2010-02-10 14:28:00,2011-12-07 14:34:00
12748.0,36263,48975.64999999986,1,"20,000-50,000",356,356,2010-01-14 14:41:00,2011-12-09 12:20:00
12749.0,2271,6328.4900000000025,1,"5,000-10,000",16,16,2010-07-06 15:05:00,2011-12-06 09:56:00
12750.0,137,275.88,8,0-500,1,1,2011-08-03 09:13:00,2011-08-03 09:13:00
12751.0,189,268.27,8,0-500,1,1,2010-09-21 12:49:00,2010-09-21 12:49:00
12752.0,2262,4366.779999999999,2,"1,001-5,000",1,1,2011-09-19 13:32:00,2011-09-19 13:32:00
12753.0,11250,21024.010000000002,1,"20,000-50,000",11,11,2010-12-12 11:44:00,2011-12-06 11:40:00
12754.0,6479,2949.12,2,"1,001-5,000",5,6,2011-02-04 10:31:00,2011-04-18 09:00:00
12755.0,2712,6615.100000000001,1,"5,000-10,000",21,20,2010-01-15 11:57:00,2011-04-04 10:12:00
12756.0,144,112.08000000000001,10,0-500,1,1,2011-09-14 09:31:00,2011-09-14 09:31:00
12757.0,2385,4227.7000000000035,2,"1,001-5,000",19,19,2011-05-12 19:01:00,2011-11-24 12:30:00
12758.0,4688,7324.319999999998,1,"5,000-10,000",7,7,2010-03-24 10:28:00,2011-08-15 10:22:00
12759.0,2921,4512.479999999995,2,"1,001-5,000",7,7,2010-05-24 10:44:00,2011-10-18 14:49:00
12760.0,198,347.8,8,0-500,1,1,2010-09-10 08:50:00,2010-09-10 08:50:00
12761.0,281,782.95,6,501-1000,2,2,2010-09-01 10:47:00,2010-09-08 12:17:00
12762.0,1227,1898.5200000000004,3,"1,001-5,000",2,2,2011-11-14 14:23:00,2011-12-02 10:23:00
12763.0,512,814.1600000000001,6,501-1000,2,2,2010-12-05 15:46:00,2011-07-24 14:12:00
12764.0,386,1693.8800000000003,4,"1,001-5,000",1,1,2011-01-27 10:19:00,2011-01-27 10:19:00
12765.0,1009,1404.58,4,"1,001-5,000",6,6,2010-03-08 09:43:00,2010-08-24 13:51:00
12766.0,5427,10026.429999999993,1,"10,000-20,000",11,11,2010-10-28 09:29:00,2011-12-06 08:46:00
12767.0,598,949.8199999999999,5,501-1000,1,1,2010-11-29 09:38:00,2010-11-29 09:38:00
12768.0,0,2.1316282072803006e-14,10,0-500,2,2,2010-09-15 12:08:00,2010-10-04 12:48:00
12769.0,356,1143.6000000000001,5,"1,001-5,000",1,1,2011-04-15 10:25:00,2011-04-15 10:25:00
12770.0,1771,2975.95,2,"1,001-5,000",7,7,2010-04-07 10:44:00,2011-05-13 09:33:00
12771.0,100,262.5,8,0-500,2,2,2010-08-11 11:51:00,2010-09-01 12:34:00
12772.0,556,892.4700000000004,5,501-1000,1,1,2011-10-11 09:19:00,2011-10-11 09:19:00
12773.0,0,-1.7763568394002505e-15,10,Under Zero,2,2,2010-05-24 17:30:00,2010-05-24 17:39:00
12774.0,53,98.7,10,0-500,1,1,2010-06-22 10:38:00,2010-06-22 10:38:00
12775.0,1059,1651.3200000000006,4,"1,001-5,000",8,8,2010-10-26 14:24:00,2011-11-22 16:33:00
12776.0,46,55.5,10,0-500,1,1,2010-02-10 12:11:00,2010-02-10 12:11:00
12777.0,458,519.4499999999999,7,501-1000,1,1,2010-09-08 11:35:00,2010-09-08 11:35:00
12778.0,1734,1757.6800000000012,3,"1,001-5,000",10,10,2010-04-16 09:57:00,2011-11-20 11:39:00
12779.0,3206,6034.940000000002,1,"5,000-10,000",20,20,2010-03-01 09:56:00,2011-11-18 17:10:00
12780.0,285,337.39999999999986,8,0-500,1,1,2010-04-20 09:40:00,2010-04-20 09:40:00
12781.0,592,707.72,6,501-1000,5,5,2011-02-28 08:43:00,2011-11-18 15:45:00
12782.0,1985,4526.039999999998,2,"1,001-5,000",14,14,2010-07-08 13:31:00,2011-12-05 09:16:00
12783.0,622,1603.8699999999997,4,"1,001-5,000",8,8,2011-09-25 15:35:00,2011-12-07 15:56:00
12784.0,882,1804.750000000001,3,"1,001-5,000",3,3,2010-06-28 13:06:00,2011-11-30 15:38:00
12785.0,275,712.4100000000001,6,501-1000,4,4,2010-03-02 15:51:00,2011-12-07 12:46:00
12786.0,324,728.4999999999999,6,501-1000,1,1,2010-04-09 12:12:00,2010-04-09 12:12:00
12787.0,509,859.18,5,501-1000,5,5,2010-10-22 14:57:00,2011-11-30 08:44:00
12788.0,194,444.90000000000003,7,0-500,4,4,2010-06-29 13:05:00,2010-09-02 14:21:00
12789.0,36,273.34999999999997,8,0-500,3,3,2010-01-15 12:06:00,2011-10-05 13:34:00
12790.0,300,563.4499999999999,7,501-1000,3,3,2010-10-25 13:04:00,2011-05-31 14:14:00
12791.0,448,777.7500000000001,6,501-1000,8,8,2010-03-25 17:29:00,2010-12-01 11:27:00
12792.0,393,813.8799999999999,6,501-1000,3,3,2010-01-26 16:35:00,2011-03-28 11:36:00
12793.0,526,1017.3299999999999,5,"1,001-5,000",3,3,2010-11-03 13:05:00,2011-01-09 12:12:00
12794.0,592,860.4099999999999,5,501-1000,2,2,2011-09-02 12:01:00,2011-10-17 14:54:00
12795.0,68,430.4800000000001,7,0-500,1,1,2011-11-21 10:27:00,2011-11-21 10:27:00
12796.0,182,381.0,8,0-500,1,1,2010-03-21 15:49:00,2010-03-21 15:49:00
12797.0,290,725.46,6,501-1000,6,6,2010-10-11 12:53:00,2010-12-14 16:24:00
12798.0,8455,8510.93,1,"5,000-10,000",4,4,2010-10-14 12:27:00,2011-11-29 15:52:00
12799.0,137,219.35000000000002,9,0-500,1,1,2010-06-28 15:57:00,2010-06-28 15:57:00
12800.0,284,584.2499999999999,7,501-1000,3,3,2010-02-01 11:02:00,2010-08-26 14:11:00
12801.0,504,1031.87,5,"1,001-5,000",2,2,2010-07-27 09:38:00,2010-08-19 12:04:00
12802.0,1954,2350.4200000000005,3,"1,001-5,000",9,9,2010-05-25 09:34:00,2011-06-09 09:44:00
12803.0,872,1092.81,5,"1,001-5,000",1,1,2010-11-11 14:57:00,2010-11-11 14:57:00
12804.0,271,327.02,8,0-500,2,2,2010-07-27 13:52:00,2010-08-31 11:58:00
12805.0,593,1434.9500000000005,4,"1,001-5,000",4,4,2010-02-03 09:06:00,2010-11-23 12:27:00
12806.0,2087,2878.959999999999,2,"1,001-5,000",4,4,2010-04-30 10:44:00,2010-09-30 13:34:00
12807.0,120,269.95,8,0-500,3,3,2010-11-18 13:20:00,2010-11-22 09:16:00
12808.0,375,906.0999999999997,5,501-1000,5,5,2010-09-03 10:24:00,2011-11-03 10:05:00
12809.0,508,1705.3400000000001,4,"1,001-5,000",8,8,2010-03-02 14:19:00,2011-06-24 15:15:00
12810.0,389,534.99,7,501-1000,2,2,2010-02-01 09:52:00,2010-06-23 10:53:00
12811.0,435,1033.9,5,"1,001-5,000",5,5,2010-10-08 12:20:00,2011-03-24 09:42:00
12812.0,164,229.63999999999993,9,0-500,1,1,2011-10-26 09:54:00,2011-10-26 09:54:00
12813.0,1141,1687.8000000000009,4,"1,001-5,000",3,3,2010-01-15 16:52:00,2010-07-26 09:50:00
12814.0,49,125.92,10,0-500,1,1,2011-08-30 12:11:00,2011-08-30 12:11:00
12815.0,379,1063.46,5,"1,001-5,000",2,2,2011-05-25 13:34:00,2011-07-15 10:21:00
12816.0,128,572.2,7,501-1000,2,2,2011-06-16 13:24:00,2011-09-05 12:41:00
12817.0,219,690.98,6,501-1000,3,3,2010-10-01 08:57:00,2011-03-03 16:28:00
12818.0,923,1517.8799999999999,4,"1,001-5,000",2,2,2011-03-23 12:06:00,2011-06-14 13:54:00
12819.0,344,540.5200000000001,7,501-1000,1,1,2010-09-07 15:20:00,2010-09-07 15:20:00
12820.0,1878,2499.640000000002,3,"1,001-5,000",12,12,2010-01-13 08:58:00,2011-12-06 15:12:00
12821.0,162,220.79999999999998,9,0-500,2,2,2010-04-07 15:14:00,2011-05-09 15:51:00
12822.0,548,918.9799999999999,5,501-1000,3,3,2011-09-13 13:46:00,2011-09-30 10:04:00
12823.0,930,6501.5,1,"5,000-10,000",18,18,2010-01-29 12:52:00,2011-09-26 07:35:00
12824.0,232,397.11999999999995,7,0-500,1,1,2011-10-11 12:49:00,2011-10-11 12:49:00
12825.0,139,518.63,7,501-1000,2,2,2010-03-08 10:17:00,2010-07-06 13:56:00
12826.0,1721,2470.4900000000016,3,"1,001-5,000",14,14,2010-01-26 17:25:00,2011-12-07 10:25:00
12827.0,197,430.15,7,0-500,3,3,2011-10-26 15:44:00,2011-12-04 12:17:00
12828.0,494,1018.7100000000003,5,"1,001-5,000",6,6,2011-08-01 16:16:00,2011-12-07 08:45:00
12829.0,549,345.3500000000001,8,0-500,4,4,2010-06-07 15:04:00,2011-01-21 12:56:00
12830.0,9847,6748.4000000000015,1,"5,000-10,000",7,7,2011-06-21 10:53:00,2011-11-02 11:54:00
12831.0,303,451.11,7,0-500,3,3,2010-09-02 15:58:00,2011-03-22 13:02:00
12832.0,195,383.03000000000003,8,0-500,2,2,2011-09-02 13:48:00,2011-11-07 13:30:00
12833.0,156,417.37999999999994,7,0-500,1,1,2011-07-17 13:46:00,2011-07-17 13:46:00
12834.0,110,312.38,8,0-500,1,1,2011-03-02 09:49:00,2011-03-02 09:49:00
12835.0,1935,4980.859999999987,2,"1,001-5,000",43,44,2010-01-05 17:19:00,2010-10-17 16:35:00
12836.0,2137,6122.599999999993,1,"5,000-10,000",16,17,2010-01-21 13:34:00,2011-10-11 15:10:00
12837.0,209,688.41,6,501-1000,2,2,2010-05-19 15:10:00,2011-06-19 16:07:00
12838.0,1838,3376.0299999999997,2,"1,001-5,000",12,12,2010-04-26 09:59:00,2011-11-06 12:20:00
12839.0,6102,8958.049999999994,1,"5,000-10,000",28,28,2010-01-07 13:49:00,2011-12-07 12:33:00
12840.0,2244,4013.870000000001,2,"1,001-5,000",11,11,2010-02-03 14:51:00,2011-07-19 09:29:00
12841.0,5339,7390.479999999985,1,"5,000-10,000",42,41,2010-07-08 15:38:00,2011-12-05 11:13:00
12842.0,719,1520.7900000000002,4,"1,001-5,000",3,3,2010-10-31 10:45:00,2011-09-30 15:33:00
12843.0,2849,6268.769999999997,1,"5,000-10,000",33,33,2010-01-27 17:11:00,2011-10-05 12:09:00
12844.0,223,648.6000000000001,6,501-1000,4,4,2010-04-25 11:51:00,2011-11-10 13:31:00
12845.0,204,354.09000000000003,8,0-500,4,4,2011-02-22 14:10:00,2011-03-17 13:34:00
12846.0,1,15.58,10,0-500,1,1,2010-01-26 16:29:00,2010-01-26 16:29:00
12847.0,1533,1636.8999999999999,4,"1,001-5,000",2,2,2010-11-17 12:44:00,2011-11-17 13:16:00
12848.0,58,208.00000000000003,9,0-500,1,1,2010-02-02 12:45:00,2010-02-02 12:45:00
12849.0,1882,3090.5600000000004,2,"1,001-5,000",6,6,2010-04-27 13:44:00,2011-11-08 13:41:00
12850.0,200,330.0,8,0-500,1,1,2010-09-20 12:26:00,2010-09-20 12:26:00
12851.0,160,284.13000000000005,8,0-500,2,2,2010-08-19 15:13:00,2011-09-04 12:41:00
12852.0,145,299.75,8,0-500,2,2,2011-02-18 08:47:00,2011-02-22 14:56:00
12853.0,1639,3728.5000000000023,2,"1,001-5,000",16,16,2010-02-05 11:57:00,2011-08-24 11:00:00
12854.0,1306,2397.0299999999993,3,"1,001-5,000",10,10,2010-02-23 14:40:00,2011-09-22 12:15:00
12855.0,270,650.9400000000005,6,501-1000,4,4,2010-11-02 18:16:00,2010-12-02 09:37:00
12856.0,1076,2162.680000000001,3,"1,001-5,000",8,8,2011-10-07 12:38:00,2011-12-02 10:52:00
12857.0,1419,3684.249999999999,2,"1,001-5,000",7,7,2010-01-25 15:37:00,2011-05-13 10:20:00
12858.0,62,151.73000000000002,9,0-500,2,2,2010-01-26 16:28:00,2010-11-21 12:55:00
12859.0,292,575.0999999999999,7,501-1000,1,1,2010-09-07 12:20:00,2010-09-07 12:20:00
12860.0,27,55.47,10,0-500,1,1,2010-01-15 15:22:00,2010-01-15 15:22:00
12861.0,27,68.25,10,0-500,1,1,2010-03-30 11:39:00,2010-03-30 11:39:00
12862.0,613,1008.3200000000004,5,"1,001-5,000",2,2,2010-08-01 15:20:00,2010-10-10 11:47:00
12863.0,893,2775.55,3,"1,001-5,000",7,7,2010-04-29 13:54:00,2011-10-18 14:15:00
12864.0,447,299.57,8,0-500,2,2,2010-07-19 17:22:00,2011-07-24 13:03:00
12865.0,1925,3303.3100000000018,2,"1,001-5,000",5,5,2010-08-20 12:20:00,2011-11-13 14:31:00
12866.0,553,1227.35,4,"1,001-5,000",3,3,2010-07-25 11:37:00,2011-03-01 14:11:00
